ENSMUSG00000047642,0.040216401,0.031552484,0.533986755,0.031552484
ENSMUSG00000028138,0.040241418,0.005710506,0.00000175,0.00000175
ENSMUSG00000027368,0.040248579,0.950381219,0.996087508,0.040248579
ENSMUSG00000051721,0.040259744,0.033326837,0.741601354,0.033326837
ENSMUSG00000025162,0.040419635,0.530421362,0.133293572,0.040419635
ENSMUSG00000039830,0.040463665,1,1,0.040463665
ENSMUSG00000035851,0.040493204,0.000154966,0.900881609,0.000154966
ENSMUSG00000037395,0.040638149,0.278553578,0.854537344,0.040638149
ENSMUSG00000034108,0.040667881,0.519724671,0.877666585,0.040667881
ENSMUSG00000031154,0.04076368,0.034192583,0.239839727,0.034192583
ENSMUSG00000027544,0.040859444,0.636906187,0.718729831,0.040859444
ENSMUSG00000041997,0.040859591,0.530636873,0.017556655,0.017556655
ENSMUSG00000038608,0.040890929,0.000085,0.032789112,0.000085
ENSMUSG00000032446,0.040927759,0.467055773,0.03197968,0.03197968
ENSMUSG00000033196,0.040927759,0.000804999,0.768722806,0.000804999
ENSMUSG00000051390,0.040927759,0.711477659,0.334329431,0.040927759
ENSMUSG00000027655,0.040999471,0.854981696,0.102623209,0.040999471
ENSMUSG00000021061,0.041008247,0.861809396,0.969659029,0.041008247
ENSMUSG00000097827,0.041025297,0.522235167,0.020197172,0.020197172
ENSMUSG00000028487,0.041103115,0.199046634,0.146432986,0.041103115
ENSMUSG00000024795,0.041112915,0.917958552,0.860210828,0.041112915
ENSMUSG00000018565,0.041168385,0.118148817,0.990947468,0.041168385
ENSMUSG00000025492,0.041168385,0.713741709,0.048520273,0.041168385
ENSMUSG00000029386,0.041168385,0.748812259,0.049089092,0.041168385
ENSMUSG00000039183,0.041247909,0.21354419,0.699235867,0.041247909
ENSMUSG00000043463,0.041336463,1,0.581893012,0.041336463
ENSMUSG00000015474,0.041389469,0.010722838,0.375769763,0.010722838
ENSMUSG00000030079,0.041480454,0.023338937,0.641320803,0.023338937
ENSMUSG00000100204,0.041662551,0.005982854,0.030467617,0.005982854
ENSMUSG00000015839,0.041664257,0.138709787,0.329509277,0.041664257
ENSMUSG00000022865,0.041664257,0.92943036,0.835239353,0.041664257
ENSMUSG00000087249,0.041664257,0.870626143,0.040989006,0.040989006
ENSMUSG00000072492,0.041764722,0.132557139,0.142116726,0.041764722
ENSMUSG00000090381,0.041785231,0.739605347,0.835807519,0.041785231
ENSMUSG00000027379,0.04183142,0.772910597,0.091407843,0.04183142
ENSMUSG00000078521,0.041847372,0.697287818,0.9823743,0.041847372
ENSMUSG00000010290,0.041850868,0.755151957,0.647595024,0.041850868
ENSMUSG00000018068,0.041850868,0.350793477,0.873716955,0.041850868
ENSMUSG00000026725,0.041855373,0.28357564,0.088277958,0.041855373
ENSMUSG00000053870,0.041855373,0.592453175,0.493289728,0.041855373
ENSMUSG00000001504,0.041919489,0.274533491,0.603274059,0.041919489
ENSMUSG00000036019,0.041935696,0.172348024,0.889446993,0.041935696
ENSMUSG00000038683,0.041991826,0.566870945,0.102623209,0.041991826
ENSMUSG00000041653,0.042051159,0.262706187,0.529669721,0.042051159
ENSMUSG00000027079,0.042071906,0.539840835,0.218502559,0.042071906
ENSMUSG00000041762,0.042071906,0.196038662,0.921966543,0.042071906
ENSMUSG00000038072,0.042081767,0.085254671,0.009069667,0.009069667
ENSMUSG00000027133,0.04210749,0.000018,0.012445141,0.000018
ENSMUSG00000027340,0.04210749,0.94431928,0.810427214,0.04210749
ENSMUSG00000027999,0.04210749,0.00000193,0.572228569,0.00000193
ENSMUSG00000092335,0.04210749,0.899811271,0.456541202,0.04210749
ENSMUSG00000034892,0.04215366,0.393265629,0.906554249,0.04215366
ERCC-00085,0.042187791,0.523967485,0.892293714,0.042187791
ENSMUSG00000002870,0.042225158,0.438548578,0.112124624,0.042225158
ENSMUSG00000026510,0.042225158,0.411515215,0.158731192,0.042225158
ENSMUSG00000035048,0.042225158,0.310160227,0.209394183,0.042225158
ENSMUSG00000045464,0.042281565,0.199046634,0.115578544,0.042281565
ENSMUSG00000025135,0.042295202,0.205102719,0.316505575,0.042295202
ENSMUSG00000022150,0.042376501,0.357687426,0.0000242,0.0000242
ENSMUSG00000020640,0.042444593,0.351811518,0.469509641,0.042444593
ENSMUSG00000032059,0.042450842,0.068923537,0.326734358,0.042450842
ENSMUSG00000056305,0.042450842,0.70471145,0.667747377,0.042450842
ENSMUSG00000056014,0.042451806,0.014358459,0.208559421,0.014358459
ENSMUSG00000041712,0.042641638,0.932421568,0.854190001,0.042641638
ENSMUSG00000089761,0.042649486,0.377865633,0.961041745,0.042649486
ENSMUSG00000053907,0.042686888,0.018895158,0.100153791,0.018895158
ENSMUSG00000024927,0.042701892,0.761023614,0.271298536,0.042701892
ENSMUSG00000032065,0.042970619,0.308664616,0.879647524,0.042970619
ENSMUSG00000020261,0.043050765,0.211778837,0.459141452,0.043050765
ENSMUSG00000083472,0.043141894,0.177891583,0.011920308,0.011920308
ENSMUSG00000030788,0.043178443,0.731167225,0.144649024,0.043178443
ENSMUSG00000000037,0.04322266,0.010959558,0.000104201,0.000104201
ENSMUSG00000022400,0.04322266,0.166321067,0.349094886,0.04322266
ENSMUSG00000089999,0.04322266,0.747372688,0.262176184,0.04322266
ENSMUSG00000047454,0.043242114,0.130251103,0.000000311,0.000000311
ENSMUSG00000021947,0.043325308,0.073386981,0.192312153,0.043325308
ENSMUSG00000024334,0.043339411,0.785865121,0.597902955,0.043339411
ENSMUSG00000022337,0.043384519,0.000777728,0.005330987,0.000777728
ENSMUSG00000070427,0.043485097,0.350793477,0.203482165,0.043485097
ENSMUSG00000021451,0.043497803,0.0000704,0.020348391,0.0000704
ENSMUSG00000080892,0.043628257,0.959744543,1,0.043628257
ENSMUSG00000040268,0.043722754,0.384633618,0.854178504,0.043722754
ENSMUSG00000021699,0.043756132,0.543731984,0.410998037,0.043756132
ENSMUSG00000014850,0.04393736,0.704104134,0.00000649,0.00000649
ENSMUSG00000022790,0.04393736,0.007705549,0.078571975,0.007705549
ENSMUSG00000029179,0.04393736,0.088543713,0.062647878,0.04393736
ENSMUSG00000040550,0.04393736,0.015952544,0.000378035,0.000378035
ENSMUSG00000042708,0.04393736,0.012487111,0.983691008,0.012487111
ENSMUSG00000053740,0.04393736,0.145623314,0.154083664,0.04393736
ENSMUSG00000024306,0.043955795,0.171159247,0.299601949,0.043955795
ENSMUSG00000031984,0.04401666,0.815977338,0.364006389,0.04401666
ENSMUSG00000026885,0.044086076,0.642850846,0.091227282,0.044086076
ENSMUSG00000036934,0.044086076,0.035129939,0.264344397,0.035129939
ENSMUSG00000037712,0.04409333,0.000260753,0.30576513,0.000260753
ENSMUSG00000042380,0.044097764,0.700611409,0.289263934,0.044097764
ENSMUSG00000045211,0.044156496,0.899134199,0.973915253,0.044156496
ENSMUSG00000027011,0.044302957,0.25851329,0.788510376,0.044302957
ENSMUSG00000028780,0.044302957,0.780014485,0.747779758,0.044302957
ENSMUSG00000038872,0.044302957,0.290974404,0.352423602,0.044302957
ENSMUSG00000059547,0.0443104,0.002753941,0.660848846,0.002753941
ENSMUSG00000055723,0.044356978,0.584937633,0.028501148,0.028501148
ENSMUSG00000021987,0.044600324,0.726088754,0.335042774,0.044600324
ENSMUSG00000022033,0.044644129,0.827376572,0.725545458,0.044644129
ENSMUSG00000022742,0.044644129,0.05638255,0.950447814,0.044644129
ENSMUSG00000030779,0.044644129,0.079945104,0.736451589,0.044644129
ENSMUSG00000040543,0.044644129,0.454721898,1,0.044644129
ENSMUSG00000026142,0.044676527,0.532494167,0.000216087,0.000216087
ENSMUSG00000005417,0.044792125,0.013073658,0.001789125,0.001789125
ENSMUSG00000032340,0.045260562,0.332475695,0.406235432,0.045260562
ENSMUSG00000030104,0.045276189,0.024873917,0.224123183,0.024873917
ENSMUSG00000021720,0.045281201,0.712420169,0.831395611,0.045281201
ENSMUSG00000053070,0.04531893,0.908550826,0.829760845,0.04531893
ENSMUSG00000063590,0.045351747,0.047677272,0.950226833,0.045351747
ENSMUSG00000000374,0.045364447,0.959039498,0.699754317,0.045364447
ENSMUSG00000038267,0.045364447,0.24761988,0.627429196,0.045364447
ENSMUSG00000041736,0.045364447,0.442163085,0.994178118,0.045364447
ENSMUSG00000097313,0.045364447,0.83707753,1,0.045364447
ENSMUSG00000024096,0.045447073,0.841063285,0.262491007,0.045447073
ENSMUSG00000040433,0.045581446,0.887454378,1,0.045581446
ENSMUSG00000025269,0.045593972,0.28731241,0.636761071,0.045593972
ENSMUSG00000086194,0.045593972,0.644961985,0.786572488,0.045593972
ENSMUSG00000001642,0.045710619,0.61160121,0.412466089,0.045710619
ENSMUSG00000091896,0.045727332,0.0000025,0.719692159,0.0000025
ENSMUSG00000022043,0.045795704,0.033501904,0.010735552,0.010735552
ENSMUSG00000029033,0.04579902,0.886715865,0.302919854,0.04579902
ENSMUSG00000033059,0.046159344,0.000798119,0.928401376,0.000798119
ENSMUSG00000044951,0.046249133,0.300797994,0.685094994,0.046249133
ENSMUSG00000081705,0.046249133,0.587832899,0.216678519,0.046249133
ENSMUSG00000028445,0.046416201,0.360004382,0.140871717,0.046416201
ENSMUSG00000075706,0.046558612,0.890491103,0.058091733,0.046558612
ENSMUSG00000048234,0.046612745,0.914305376,0.895120634,0.046612745
ENSMUSG00000022978,0.046677071,0.794131975,0.026822438,0.026822438
ENSMUSG00000026246,0.046677071,0.478829591,0.08220846,0.046677071
ENSMUSG00000032178,0.046677071,0.019292777,0.94500248,0.019292777
ENSMUSG00000004319,0.046715762,0.00000795,0.401603277,0.00000795
ENSMUSG00000102915,0.046786991,0.651407373,0.240488139,0.046786991
ENSMUSG00000047888,0.046799241,0.210130946,0.245532451,0.046799241
ENSMUSG00000017639,0.046974141,0.544873723,0.480433779,0.046974141
ENSMUSG00000018740,0.047106402,0.382440288,0.165437276,0.047106402
ENSMUSG00000097458,0.047280001,1,1,0.047280001
ENSMUSG00000028906,0.047427943,0.102452619,0.000105778,0.000105778
ENSMUSG00000038244,0.047427943,0.287127698,1,0.047427943
ENSMUSG00000004945,0.047531579,0.240983259,0.668657404,0.047531579
ENSMUSG00000025384,0.047586442,0.210207325,0.519764846,0.047586442
ENSMUSG00000026491,0.047586442,0.567073809,0.96602725,0.047586442
ENSMUSG00000027792,0.047590705,1,0.270081047,0.047590705
ENSMUSG00000025898,0.047707504,0.809333081,0.004984757,0.004984757
ENSMUSG00000028609,0.047718855,0.220229453,0.133360839,0.047718855
ENSMUSG00000072437,0.047756934,0.19560911,0.304671572,0.047756934
ENSMUSG00000006024,0.047875418,0.907621858,0.097697253,0.047875418
ENSMUSG00000022016,0.048019806,0.60855815,0.015199802,0.015199802
ENSMUSG00000071176,0.048043081,0.707383628,0.88300235,0.048043081
ENSMUSG00000008874,0.048157552,1,1,0.048157552
ENSMUSG00000026469,0.048157552,0.681346851,0.940160228,0.048157552
ENSMUSG00000028438,0.048157552,0.008538204,0.000151498,0.000151498
ENSMUSG00000029363,0.048157552,0.006567339,0.984545747,0.006567339
ENSMUSG00000057234,0.048157552,0.612116864,0.413601378,0.048157552
ENSMUSG00000086392,0.048157552,1,1,0.048157552
ENSMUSG00000092223,0.048157552,0.885798069,0.651946106,0.048157552
ENSMUSG00000021518,0.048221206,0.311193107,0.316531528,0.048221206
ENSMUSG00000028332,0.048221206,1,1,0.048221206
ENSMUSG00000042448,0.048231435,0.8723999,1,0.048231435
ENSMUSG00000038545,0.048315088,0.563911958,0.961801672,0.048315088
ENSMUSG00000049482,0.048426447,0.233095273,0.780199421,0.048426447
ENSMUSG00000001604,0.048442272,0.796971837,0.636480091,0.048442272
ENSMUSG00000013275,0.048474407,0.08711008,0.072342376,0.048474407
ENSMUSG00000023087,0.048585054,0.382575081,0.381941713,0.048585054
ENSMUSG00000020076,0.048621471,0.548799418,0.055964026,0.048621471
ENSMUSG00000057531,0.048621471,0.132622024,0.280758551,0.048621471
ENSMUSG00000068206,0.048621471,0.925211086,0.800404403,0.048621471
ENSMUSG00000030507,0.048795131,0.749933949,0.399523229,0.048795131
ENSMUSG00000008373,0.048800175,0.127832694,0.179019602,0.048800175
ENSMUSG00000050552,0.048808591,0.528634623,0.268050326,0.048808591
ENSMUSG00000037992,0.048899988,0.021864498,0.605960384,0.021864498
ENSMUSG00000085939,0.048910268,0.125329058,0.0000299,0.0000299
ENSMUSG00000036275,0.048939784,0.950800779,0.890350962,0.048939784
ENSMUSG00000043602,0.048954567,0.13897163,0.042275885,0.042275885
ENSMUSG00000046157,0.048954567,0.532872998,0.798905245,0.048954567
ENSMUSG00000072825,0.048975721,0.030027053,0.925932836,0.030027053
ENSMUSG00000031703,0.048987334,0.74608987,0.538288152,0.048987334
ENSMUSG00000057716,0.048987334,0.135878833,0.356334962,0.048987334
ENSMUSG00000071477,0.049020083,0.182829247,0.946059997,0.049020083
ENSMUSG00000091474,0.049045765,0.587018875,0.647818276,0.049045765
ENSMUSG00000005917,0.049096213,0.280465397,0.011938489,0.011938489
ENSMUSG00000040410,0.049096457,0.718914222,0.603829927,0.049096457
ENSMUSG00000049690,0.049096457,0.107433103,0.815021076,0.049096457
ENSMUSG00000097209,0.049134314,0.987693623,1,0.049134314
ENSMUSG00000073411,0.049168716,0.100745709,0.189596183,0.049168716
ENSMUSG00000021838,0.049179055,0.248340039,0.260580913,0.049179055
ENSMUSG00000063887,0.049182585,0.03746315,0.111761209,0.03746315
ENSMUSG00000035021,0.04919896,0.190562524,0.938742616,0.04919896
ENSMUSG00000018858,0.04927213,0.774505373,0.024125176,0.024125176
ENSMUSG00000020873,0.04927213,0.350793477,0.0000117,0.0000117
ENSMUSG00000021519,0.04927213,0.951254596,0.330347212,0.04927213
ENSMUSG00000062687,0.049286791,0.860591815,0.550870275,0.049286791
ENSMUSG00000096472,0.049286791,0.344539047,0.971614429,0.049286791
ENSMUSG00000029017,0.049327205,0.770738266,0.714484134,0.049327205
ENSMUSG00000074489,0.049373618,0.32405247,1,0.049373618
ENSMUSG00000015961,0.049397685,0.356494076,0.00854528,0.00854528
ENSMUSG00000047446,0.049397685,0.633610814,0.169399718,0.049397685
ENSMUSG00000056943,0.04952568,1,1,0.04952568
ENSMUSG00000103355,0.049535358,0.016319911,0.058889231,0.016319911
ENSMUSG00000024589,0.049722028,0.777301026,0.296403078,0.049722028
ENSMUSG00000103817,0.049783847,1,1,0.049783847
ENSMUSG00000051022,0.049836988,1,0.021982804,0.021982804
ENSMUSG00000028381,0.04987949,0.00000996,0.013156989,0.00000996
ENSMUSG00000022433,0.049996609,0.649802301,0.017825846,0.017825846
ENSMUSG00000071226,0.050042242,0.875216881,0.82826721,0.050042242
ENSMUSG00000018651,0.050098947,0.44143825,0.211713234,0.050098947
ENSMUSG00000026112,0.050126311,0.822272993,0.903912207,0.050126311
ENSMUSG00000034932,0.050160258,0.330319373,0.54466624,0.050160258
ENSMUSG00000041498,0.050160258,0.901951182,0.600310629,0.050160258
ENSMUSG00000055725,0.050160258,0.892521409,0.860695529,0.050160258
ENSMUSG00000038007,0.050164084,0.857371535,0.659466541,0.050164084
ENSMUSG00000087179,0.050173124,1,1,0.050173124
ENSMUSG00000025351,0.050292274,0.82521588,0.000000171,0.000000171
ENSMUSG00000028719,0.050478052,0.939018571,0.95805927,0.050478052
ENSMUSG00000061533,0.050478052,0.024553052,0.90163852,0.024553052
ENSMUSG00000046687,0.050488619,1,0.425254618,0.050488619
ENSMUSG00000063808,0.050543115,0.662987495,0.002188418,0.002188418
ENSMUSG00000029470,0.050551307,0.358614053,0.44367888,0.050551307
ENSMUSG00000017978,0.050592254,0.001076389,0.55577428,0.001076389
ENSMUSG00000082420,0.050592254,0.042992001,0.683999434,0.042992001
ENSMUSG00000021252,0.050627271,0.020732074,0.59614895,0.020732074
ENSMUSG00000027030,0.050812781,0.152417018,0.048283411,0.048283411
ENSMUSG00000042436,0.05094468,0.308442142,0.940936964,0.05094468
ENSMUSG00000041309,0.051021781,0.040944996,0.038576008,0.038576008
ENSMUSG00000020982,0.051054542,0.000905391,0.166233036,0.000905391
ENSMUSG00000040481,0.051054542,0.276025538,0.00065199,0.00065199
ENSMUSG00000022797,0.051138195,0.000108033,0.731585562,0.000108033
ENSMUSG00000047213,0.051138195,0.506008364,0.041447819,0.041447819
ENSMUSG00000031453,0.051172759,0.653813659,0.020726195,0.020726195
ENSMUSG00000035437,0.051174529,0.037501276,0.507511796,0.037501276
ENSMUSG00000038115,0.051376371,0.001735165,0.966668827,0.001735165
ENSMUSG00000061559,0.051376371,0.37965588,0.943639583,0.051376371
ENSMUSG00000103710,0.051396262,0.768613893,1,0.051396262
ENSMUSG00000024597,0.051541164,0.550305196,0.035692286,0.035692286
ENSMUSG00000038507,0.051606275,0.272374096,0.008387154,0.008387154
ENSMUSG00000046818,0.051735332,0.20091349,0.0000413,0.0000413
ENSMUSG00000086477,0.051940569,0.240501192,0.964214571,0.051940569
ENSMUSG00000066878,0.05202048,0.016849911,0.195694868,0.016849911
ENSMUSG00000034560,0.052062371,0.931616457,0.681472076,0.052062371
ENSMUSG00000005161,0.052130854,0.703613316,0.003555911,0.003555911
ENSMUSG00000021671,0.052130854,0.952476363,0.868051028,0.052130854
ENSMUSG00000031278,0.052130854,0.359497512,0.990608702,0.052130854
ENSMUSG00000052962,0.052130854,0.326012378,0.049938388,0.049938388
ENSMUSG00000070388,0.052130854,1,1,0.052130854
ENSMUSG00000091625,0.052140962,0.401701847,1,0.052140962
ENSMUSG00000002409,0.052204729,0.76969914,0.503968459,0.052204729
ENSMUSG00000032724,0.052204729,0.8123701,0.135042169,0.052204729
ENSMUSG00000036545,0.052216599,1,1,0.052216599
ENSMUSG00000053094,0.052268975,0.254190185,0.2703356,0.052268975
ENSMUSG00000020021,0.052284316,0.950635368,0.171092907,0.052284316
ENSMUSG00000041020,0.052289102,0.42256295,0.444846913,0.052289102
ENSMUSG00000062202,0.052485299,0.024688635,0.054059263,0.024688635
ENSMUSG00000007827,0.052587947,0.584226152,0.923433161,0.052587947
ENSMUSG00000027365,0.052595173,0.357687426,0.710728872,0.052595173
ENSMUSG00000038199,0.052595173,0.630442476,0.993068369,0.052595173
ENSMUSG00000089824,0.052595173,0.186341103,0.266080075,0.052595173
ENSMUSG00000047547,0.052638134,0.599887197,0.098618523,0.052638134
ENSMUSG00000082683,0.052644896,0.08989987,0.14558025,0.052644896
ENSMUSG00000021665,0.052685071,0.807407688,0.001876126,0.001876126
ENSMUSG00000020570,0.052731529,0.016804145,0.0000684,0.0000684
ENSMUSG00000053528,0.052731529,0.446523982,0.880832701,0.052731529
ENSMUSG00000030309,0.052759607,0.064133881,0.0000618,0.0000618
ENSMUSG00000032437,0.052759607,0.998926439,0.015244138,0.015244138
ENSMUSG00000014226,0.052796924,0.444138063,0.038637254,0.038637254
ENSMUSG00000023953,0.052828806,0.845593327,0.97925455,0.052828806
ENSMUSG00000027665,0.052852349,0.809276027,0.283591516,0.052852349
ENSMUSG00000044408,0.05310973,0.00504894,0.102240103,0.00504894
ENSMUSG00000037563,0.053147658,0.912046794,0.712397688,0.053147658
ENSMUSG00000014599,0.053255264,0.710245508,0.999166137,0.053255264
ENSMUSG00000037926,0.053255264,0.014095214,0.210164094,0.014095214
ENSMUSG00000072647,0.053255264,0.542361772,1,0.053255264
ENSMUSG00000054226,0.053327884,0.189970835,0.000495746,0.000495746
ENSMUSG00000027422,0.053394471,0.519943751,0.029720385,0.029720385
ENSMUSG00000060416,0.053394471,0.624898469,0.016606013,0.016606013
ENSMUSG00000074973,0.053422835,1,1,0.053422835
ENSMUSG00000038122,0.053649439,0.816782773,1,0.053649439
ENSMUSG00000001416,0.05367093,0.634221684,0.334942637,0.05367093
ENSMUSG00000026017,0.053679621,0.770096109,0.796388784,0.053679621
ENSMUSG00000032186,0.053679621,0.150684102,0.547316192,0.053679621
ENSMUSG00000040105,0.053865203,0.890968316,0.895282922,0.053865203
ENSMUSG00000047216,0.053865203,0.083728134,0.771015262,0.053865203
ENSMUSG00000036875,0.053873021,0.590673671,0.012748274,0.012748274
ENSMUSG00000039720,0.053873021,1,1,0.053873021
ENSMUSG00000002524,0.05388227,0.392003138,0.364376617,0.05388227
ENSMUSG00000022604,0.053923844,0.873119436,0.361867154,0.053923844
ENSMUSG00000043059,0.053923844,0.898878768,0.152468838,0.053923844
ENSMUSG00000039579,0.054053488,0.366232544,0.040671967,0.040671967
ENSMUSG00000025616,0.054079377,0.40848805,0.36399107,0.054079377
ENSMUSG00000028132,0.054102716,0.924442216,0.678065104,0.054102716
ENSMUSG00000058046,0.054110879,1,0.241087395,0.054110879
ENSMUSG00000025532,0.0542538,0.917612299,0.017681287,0.017681287
ENSMUSG00000102399,0.0542538,0.18347309,0.228844407,0.0542538
ENSMUSG00000021840,0.054370227,0.161804072,0.721276604,0.054370227
ENSMUSG00000028082,0.054370227,0.00014885,0.236734134,0.00014885
ENSMUSG00000031132,0.054370227,0.441813907,0.39688277,0.054370227
ENSMUSG00000023882,0.054415579,0.01619475,0.540424452,0.01619475
ENSMUSG00000051228,0.054415579,0.654738998,0.07664924,0.054415579
ENSMUSG00000078813,0.054441757,0.607241761,0.015603286,0.015603286
ENSMUSG00000053801,0.054557779,0.249046221,0.688880708,0.054557779
ENSMUSG00000041408,0.054577055,0.946417395,0.030051079,0.030051079
ENSMUSG00000039943,0.054650195,0.058277456,0.602807299,0.054650195
ENSMUSG00000033728,0.05466039,0.470366904,0.368082382,0.05466039
ENSMUSG00000001285,0.054769077,0.250853813,0.759199133,0.054769077
ENSMUSG00000034620,0.054786263,0.048736764,0.882343145,0.048736764
ENSMUSG00000006378,0.054849712,0.961244166,0.577031949,0.054849712
ENSMUSG00000006728,0.054849712,0.632818787,0.38956647,0.054849712
ENSMUSG00000026833,0.054849712,0.355409387,0.67666251,0.054849712
ENSMUSG00000038217,0.054849712,0.948855222,0.011281959,0.011281959
ENSMUSG00000096997,0.054849712,0.568799447,0.950466093,0.054849712
ENSMUSG00000021373,0.054853285,0.722989651,1,0.054853285
ENSMUSG00000024712,0.055009246,0.45017157,0.968472139,0.055009246
ENSMUSG00000091971,0.055160941,0.198658966,0.780092844,0.055160941
ENSMUSG00000043962,0.055221795,0.094624606,0.703151282,0.055221795
ENSMUSG00000045671,0.055266512,0.093247391,0.869232682,0.055266512
ENSMUSG00000022701,0.055302759,0.054723983,0.417299733,0.054723983
ENSMUSG00000028454,0.055358323,0.037651209,0.944490656,0.037651209
ENSMUSG00000030035,0.055358323,0.69966291,0.837201797,0.055358323
ENSMUSG00000001348,0.055370329,0.603334397,0.130677302,0.055370329
ENSMUSG00000022884,0.055401804,0.054294737,0.0000103,0.0000103
ENSMUSG00000068749,0.055401804,0.031146543,0.754957526,0.031146543
ENSMUSG00000078949,0.055401804,0.138208248,0.066299948,0.055401804
ENSMUSG00000034908,0.055528455,0.326116756,0.66255841,0.055528455
ENSMUSG00000035235,0.055576505,0.000151955,0.190739174,0.000151955
ENSMUSG00000002365,0.055662403,0.958852469,0.008883423,0.008883423
ENSMUSG00000097191,0.0556633,0.45345823,0.341573032,0.0556633
ENSMUSG00000090891,0.055740716,0.273615232,0.536997224,0.055740716
ENSMUSG00000074678,0.055764212,1,0.291289274,0.055764212
ENSMUSG00000022518,0.055814958,0.92596128,0.185614636,0.055814958
ENSMUSG00000024014,0.055855767,0.39789289,0.508001228,0.055855767
ENSMUSG00000084319,0.055855767,0.00000259,0.396866166,0.00000259
ENSMUSG00000089685,0.055861902,0.050364438,0.378213157,0.050364438
ENSMUSG00000000028,0.056136405,0.796630371,0.044712232,0.044712232
ENSMUSG00000037600,0.056136405,0.354628134,0.996423807,0.056136405
ENSMUSG00000024030,0.056150893,0.92596128,0.734822216,0.056150893
ENSMUSG00000029546,0.056238283,0.448498264,1,0.056238283
ENSMUSG00000037933,0.056238283,0.51438976,0.849946913,0.056238283
ENSMUSG00000103587,0.056238283,0.392728337,1,0.056238283
ENSMUSG00000008604,0.056262691,0.93361214,0.453477496,0.056262691
ENSMUSG00000073771,0.056303728,0.898878768,0.420873139,0.056303728
ENSMUSG00000028986,0.056385339,0.734492183,0.234446067,0.056385339
ENSMUSG00000046707,0.056386028,0.276025538,0.968695071,0.056386028
ENSMUSG00000097515,0.056386028,0.076249077,0.671363118,0.056386028
ENSMUSG00000034681,0.056404548,0.432119662,0.647794449,0.056404548
ENSMUSG00000073400,0.056404548,0.046583452,1,0.046583452
ENSMUSG00000026028,0.056499367,0.838130864,0.856487984,0.056499367
ENSMUSG00000020135,0.05652674,0.259293065,0.576887625,0.05652674
ENSMUSG00000025163,0.05652674,0.028376549,0.437590674,0.028376549
ENSMUSG00000074123,0.05652674,0.067012894,0.516081984,0.05652674
ENSMUSG00000028657,0.056563972,0.407432462,0.760609855,0.056563972
ENSMUSG00000069805,0.056582199,0.351184835,0.334553702,0.056582199
ENSMUSG00000006678,0.056599384,0.252186096,0.000000427,0.000000427
ENSMUSG00000026245,0.056601261,0.243943841,0.035162978,0.035162978
ENSMUSG00000030231,0.056647263,0.162683944,0.413546003,0.056647263
ENSMUSG00000020728,0.056663324,0.784128838,0.807883276,0.056663324
ENSMUSG00000025495,0.056694013,0.019884183,0.470136554,0.019884183
ENSMUSG00000026511,0.056694013,0.391429587,0.160501682,0.056694013
ENSMUSG00000037910,0.0567094,0.508321763,0.014955352,0.014955352
ENSMUSG00000007564,0.056868266,0.70961805,0.747690638,0.056868266
ENSMUSG00000034551,0.056931673,0.023816578,1,0.023816578
ENSMUSG00000052512,0.056932912,0.240519019,0.00135201,0.00135201
ENSMUSG00000046605,0.056966643,0.013160017,0.501737574,0.013160017
ENSMUSG00000052033,0.05696864,0.240605212,0.202497063,0.05696864
ENSMUSG00000020444,0.057307615,0.006613095,0.088206414,0.006613095
ENSMUSG00000020116,0.057340747,0.643749547,0.19610817,0.057340747
ENSMUSG00000015542,0.05737429,0.998205663,0.425254618,0.05737429
ENSMUSG00000019848,0.057377604,0.32185469,0.124686201,0.057377604
ENSMUSG00000035337,0.057377604,0.160562333,0.587286704,0.057377604
ENSMUSG00000041831,0.057377604,0.65055262,0.200839933,0.057377604
ENSMUSG00000047407,0.057377604,0.001327223,0.143994679,0.001327223
ENSMUSG00000089862,0.057405844,0.012419632,0.964555402,0.012419632
ENSMUSG00000061536,0.057416495,0.392119744,0.446688887,0.057416495
ENSMUSG00000020120,0.057443265,0.076604228,0.189046837,0.057443265
ENSMUSG00000025785,0.057443265,0.907828316,0.653007984,0.057443265
ENSMUSG00000027882,0.057443265,0.579290506,0.191372227,0.057443265
ENSMUSG00000034706,0.057443265,0.81850509,0.647597061,0.057443265
ENSMUSG00000057440,0.057443265,0.096562264,0.169482553,0.057443265
ENSMUSG00000022312,0.057491868,0.961244166,0.337218439,0.057491868
ENSMUSG00000046994,0.057491868,0.930775411,0.023882098,0.023882098
ENSMUSG00000058006,0.057491868,0.642005123,0.006605235,0.006605235
ENSMUSG00000070493,0.057491868,0.226118989,0.000000443,0.000000443
ENSMUSG00000083689,0.057491868,0.64458625,0.222987332,0.057491868
ENSMUSG00000024122,0.057541761,0.429115797,0.012748274,0.012748274
ENSMUSG00000023336,0.057596832,0.001160241,0.106604323,0.001160241
ENSMUSG00000034610,0.057596832,0.732313072,0.00407914,0.00407914
ENSMUSG00000040112,0.057621323,0.570881509,0.000845917,0.000845917
ENSMUSG00000082079,0.057629233,0.152795418,0.537009458,0.057629233
ENSMUSG00000047044,0.057633525,0.855020783,9.92E-11,9.92E-11
ENSMUSG00000027834,0.057704401,0.523652048,0.235594638,0.057704401
ENSMUSG00000015127,0.057734749,0.090855262,0.429156905,0.057734749
ENSMUSG00000024403,0.057734749,0.471423439,0.0000904,0.0000904
ENSMUSG00000038605,0.057797432,0.742937994,0.039091743,0.039091743
